text,label
"1985-да, Львов автобус зауыты табиғи газда жұмыс істейтін LAZ-695NG түрлендіруін жасады. 200 атмосфераға дейін қысым көрсететін металл цилиндрлер шатырдың артқы жағында, артқы жағында орналасқан. Газ қысымды азайтуға кірді, содан кейін ауамен араласып, қоспа ретінде қозғалтқышқа сорады. 695NG индексі бойынша автобустар бұрынғы КСРО аумағы отын дағдарысын басқан кезде 90 жылы танымал болды. Отынның болмауы LAZ зауытына әсер етті. Украина тұтастай алғанда отын жетіспеушілігін сезінді, сондықтан елдегі көптеген көліктік кәсіпорындар автобустарды газға ауыстырды, бұл бензиннен әлдеқайда арзан болды.",0
"Айта кеткен жөн, Риддер қаласы маңындағы Тишинск кенішінде опырылған үйінді астына қалып қойған машинисті іздеу шараларының жүріп жатқанына бүгін бесінші күн. Оқиға 15 метрге созылып жатқан тау-кен қазбасының үстінде болған. Қазір кеніш жетекшілері мен жұмысшылары іздеу жұмыстарымен айналысып жатыр. Апаттық құтқару қызметі шақырылып, жедел штаб құрылды. Құтқару шарасына 40 адам 5 техника жұмылдырылған. Мамандардың пайымдауынша, топырақ қопарыла құлаған кезде машинаны тұрған жерінен біршама қашықтыққа лақтырып жіберуі мүмкін. Кеніш жұмысы уақытша тоқтатылды. Құтқару операциясы тәулік бойы жалғасуда.",0
"Жоғарыда аталған көптеген мәселелердің шешу жолдарын табу үшін оған терең үңіліп,барлық тақырыпшаларға жеке – жеке тоқталып, ашатындай етіп, кешенді түрде қарастыру қажет. Банктік қызметтердің дамуы мен перспективалары – біздің еліміздегі арнайы ғылыми түрде аз зерттелген мәселе болса да, банк саласында қызмет атқарып жүрген көптеген экономисттердің көкейінде жүрген маңызды сұрақтардың бірі.",0
"Ол қасиетке тым сезімтал адамдар қалай ие болады? Әлде табиғаттан беріле ме? Біріншіден, күйзеліске төтеп беру дегеніміз – өмірдің қандай сәттері болмасын сабыр сақтап, қиындықтарды өткінші жаңбырдай қабылдау. Екіншіден, белсенділік танытып, алда болуға ұмтылу. Үшіншіден, ол қасиетсіз мектеп болсын, бизнес саласы болсын еш жерге бара алмайсыз. Мысалы, бизнестегі қарсыласыңыз сіз төтеп берсін деген ниетпен түрлі өсек-аяң таратуы мүмкін. Ол өсек-аяңдар жеке басыңызға да қатысты болуы да ғажап емес. Қарсыласыңыздың басты мақсаты сізді ашуландыру. Ал күйзеліске төтеп беру қасиеті бұның барлығын терезенің ар жағындағы масаның ызыңындай қабылдауға көмектеседі. Масаның даусы да естілмейді әрі артық мазаңызды алмайды. Күйзеліске төтеп беру дегеніміз осы.",0
"Профессор Филипп Форе – Чикаго Университетінен империялық Қытайдың диссертациясы үшін докторлық дәрежесін алған адамзат географы. Оның мен оның командаларының қызметі ғылыми экспедицияларға, өнер және ғылымдағы сино-еуропалық алмасуларға, геология ғылымдарының тарихына және Азиядағы мәдениетпен табиғаттың ұзақ уақыттық өзара әрекеттеріне шоғырланған. Доктор Форть Мюнхендегі Людвиг-Максимилианск университетіндегі Рейчел Карсон орталығының стипендиаттар қоғамының мүшесі [1] және Цюрих университетінде экологиялық зерттеулер бөлімінің мүшесі ретінде тағайындалды. Ол Цюрихтің ETH және Цюрих университеті әріптестерімен 2013 жылы негіздеген Қоршаған орта және экология бойынша Швейцария академиялық қоғамының «Швейрацариядағы экология ғылымдары» атты бағдарламасына жетекшілік етеді [2]. Доктор Форе Назарбаев Университетінде «Көк әлем» деп аталатын халықаралық бағдарламаны қадағалап отырады, мұнда ол қазір қоршаған ортаны қорғау тарихында профессор (толық) болып табылады. Қазақстан үкіметінің қолдауымен ол екі дисциплинааралық жоба – Қазақстандағы қасиетті географияның атласы және Орталық Азиядағы су мен бейбітшілік атласы – төрт университетті және бірнеше халықаралық ұйымдарды біріктіреді. Чикаго университеті Жібек жолындағы климаттық зерттеулер тарихына қатысты оның ұсынысын қабылдады, жоба оның алтыншы кітабы болады.",0
"Неке  бұл қоғам тарапынан ретке келтірілген әлеуметтік қатынастар, мұнда жеке-дара құштарлық сезім тұратылыққа, өзара бейімділікке және неке шарттары ерлі-зайыптылардың нақты әрекетіне айналады. Бейімділік жаңа сәби туғаннан кейін тұрақтылыққа айналады, ол жан-жақты дамыған және толық ұйымдасқан түрге ауысады. Дау  жанжал негізінде бейімділік тұрақты зорлық, күштеу жағдайына да айналуы мүмкін, Ақыр аяғында ол отбасының ыдырауына, некенің бұзылуына әкеліп соғуы мүмкін.",0
"Облыстық жастар саясаты мәселелері басқармасының қолдауымен «Жас Отан» жастар қанатының облыстық филиалы ұйымдастырған ауқымды шараға өңірдің 12 ауданы мен көршілес Атырау, Ақтөбе және Маңғыстау облыстарының жастар бірлестіктері мен студенттердің өзін-өзі басқару ұйымдарының өкілдері, танымал блогерлер мен журналистер, фотографтар мен видеографтар, белгілі спортшылар мен «Жас Отан» жастар қанатының белсенділері қатысты. Лагерьдің басты мақсаты – «100 нақты қадам» Ұлт жоспарында айтылған құндылықтарды насихаттау, жастар арасындағы жаңа қазақстандық патриотизмді қалыптастыру.",0
"Өткен жылы «Қазақстан барысы» турнирінің көрсетілімі күрес секцияларына 3 мыңнан астам облыс бойынша әр түрлі жас санаттарындағы балалардың келуіне септігін тигізді (жалпы саны – 8 мың. бала). Ағымдағы жылғы жарыста жерлесіміздің жеткен жеңісі жекпе жек, күрес түрлеріне қызығушылық білдірушілер санын арттырады деп ойлаймыз. Бұл өз кезегінде жаттықтырушылар құрамын дайындау бойынша, жаңа секциялардың және мамандандырылған залдардың ашылуы бойынша жаңа міндеттер қояды.",0
"Сұрақтарға жауап беріп, ас іше алатын халге келді, енді оның өміріне қауіп жоқ екенін айтады дәрігерлер. Жағдайы тұрақталса, аз күнде бөлімшеге ауыстырылады. Еске сала кетейік, бір апта бұрын жолға шығып кеткен балдырғанды жүйткіп келе жатқан көлік қағып кеткен еді. Жүргізуші шала жансар баланы көрпеге орап, жол жиегіндегі ағаштардың жанына жасырып кеткен. Оқиға орнынан із суытқан жүргізуші әлі іздестіріліп жатыр.",0
"Зоохорияның ең көне түрі – эндозоохория өсімдік тұқымдары зақымдалмай, жануарлардың ас қорыту жолдары арқылы таратылуы. Тропиктерден басқа аймақтарда негізгі тасымалдаушылар – құстар. Көзі өткір болғанымен иіс сезу мүшелері нашар дамығандықтан олар жемістері ашық түсті, шоқ-шоқ болып күлтеленіп өсетін иіссіз шетенді, шәңкішті, мойылды, аюбадамды, шырғанақты, т.б. таратады. Ал тропиктік ормандарда өсімдік диаспораларын таратушылар – иіс сезу органдары жақсы дамыған жемісқоректі сүтқоректілер – маймылдар, жарқанаттар, т.б. Олар гүлдері хош иісті, ірі, тәтті, шырынды жемісті өсімдіктерді (мысалы, ананас, авокада, манго, т.б.) таратады. Сондай-ақ зоохорияның жануарлар терісіне, түгіне жабысып таралуы – эпизоохория; азық қоры түрінде таралуы – синзоохория; өсімдіктер тұқымының құмырсқалар арқылы таралуы – мирмекохория деп аталады. Зоохорияның түріне қарай әр түрлі биоценоздар ажыратылады. Мысалы, жалпақжапырақты ормандарға эндозоохория; тропиктік ормандарына – синзоохория, ал топырағы тозған жерлер мен арамшөпті су жағалауларына – эпизоохория тән.[1][2]",0
"Шымкенттегі «Қасірет» мемориалына жиналған көпшілік Алаш арыстарын еске алып, бүгінгі бейбіт заманға тәу етті. «Алаштың арманы – азаттық таңы» атты іс-шара құндылықтарымызды қастерлей білуге үндеді. Еске алу жиыны алдымен «Ана мен бала» ескерткішіне гүл шоқтарын қоюдан басталды. Одан кейін көпшілік «Қасірет» кешені жанына жиналып, зобалаң құрбандарын бір минуттық үнсіздікпен еске алды. Өскелең ұрпаққа тарихтағы қасіретті кезеңдердің маңызын ұғындыру мақсатында Алаш қайраткерлеріне арналған «Тұлғалар тағылымына тағзым» атты театрландырылған қойылым көрсетілді.Жиында облыс әкімі Жансейіт Түймебаев «Тар жол, тайғақ кешкен» жылдары құрбан болған боздақтарымызды еске алудың маңыздылығына тоқталып өтті.",0
"Стратегия – ұйымның, кәсіп-орынның миссиясы мен мақсатын жүзеге асыруды қамтамасыз етуге арналған детальды, жан – жақты үйлесілген, ұтымды жоспар стратегиялық жоспар фирманың іс-әрекетін ұзақ уақытта, болашақ кезеңге бағыттайтын бағдарлама. Қазіргі нарық жағдайында фирманың өндірістік, шаруашылық қызмет ету мүмкіндіктері рынокта басып жатқан өзгерістерге байланысты. Кәсіпорындар осы өзгерістерге уақытылы жауап қайтарып,... Толығырақ",0
"Бiрiңiз білсеңіз, бiрiңiз бiлмессiздер, Албан руында Жарты деген ел бар. Бағзыда дүниеге бір қолы, бір аяғы жоқ ұл келіпті. Халық оның азан оқып қойылған атын ұмытып, Жарты атап кетіпті. Жарты жастайынан парасатты, мінезі көркем азамат болыпты. Дене бітіміндегi кемістігiне қарамастан, халық арасында сыйға бөленген және айдай сұлу Айбикеге үйленіп, Жарты деген үлкен елге айналыпты. Жартыға күйеуге шыққан Айбике ауқатты елден шыққан, бай адамның қызы болған екен. Оған сөз салып, әкесінің алдынан небір мықты жігіттер өткен екен. Алайда, Айбике туғанынан кемтар Жартыға тұрмысқа шыққан. Біздің елде ""Жарты аман болса, жалпы аман болады"" деген сөз осыдан шыққан.",0
"Қызқұмар. Қыз көрсе жылтыңдап, көзі ойнақшып тұратын жігіт, әдетте, махаббатқа тұрақсыз болады. Иә, жай ғана сұлулыққа сүйсіну дерсіз, тартымды аруды көргенде қыз баласы да бұрылып қарайды дерсіз. Бірақ, жай ғана қарау мен қырындау екі бөлек. Сіз қызғанасыз, әрі ондай жігіт өзі де өте қызғаншақ болады. Орынсыз қызғаныштан ұрыс туады, ұрыс соңы жақсылықпен аяқталмайды. Сіздің көзіңізше өзге қызға көз салып отырған адаммен арадағы қарым-қатынас ұзаққа созыла қоймас.",0
Автокөліктің жаңа техникалық паспортында бұрынғы құжатқа қарағанда меншік иесі туралы әлдеқайда көп мәлімет көрсетіледі. Бұрынғы техпаспорт меншік иесі мен оның көлігі туралы 11 ақпаратты ғана қамтитын. Жаңа құжатта интегралды микросхема – қазақстандықтардың жеке куәлігіндегіге ұқсас чип болады. Онда 21 пункттен тұратын көлік иесі және оның техникалық сипаттамалары туралы ақпарат сақталады.,0
"– Маркетолог болып 1 жыл еңбек еткен уақытта болашағымды бұл жұмыспен байланыстыра алмайтынымды түсіндім. Себебі, Астанадай үлкен қалада жалғыз өзімнің тұрып жатқаным жаныма батты. Қасымда анам жоқ, туыстарымыз да жырақта. Оның үстіне таң атқаннан кеш батқанға дейін кеңседен шықпай, компьютердің алдында отыру оңай емес. Тіпті, жеке өміріме де уақыт болмай кетті. Содан кәсіпкер болсам деген ой туды.",0
"Бүгін СДУ әкімшілігінің бастамасымен қызметкерлер арасында волейболдан, үстел теннисі және шахматтан дәстүрлі спартакиада өтті. Жарысқа әкімшілік қызметкерлері, факульттер және студенттер үйінің өкілдері белсене қатысты. Әр топ өзіндік ерекше шеберлігін көрсетсе де, білім ордамыздың бірлігі жарасқан берекелі ұжымы спортта да ұйымшылдық танытып, жоғары нәтижелер көрсетті. «Салауатты өмір салты – денсаулық кепілі» деген ұстанымды алға тартқан СДУ ректоры Қанат Қожахмет те әріптестерімен күш сынасты.",0
"1997 ж. 10 наурызда ҚР, ӨР, ҚР – ның арасындағы мәңгі достастық үш жақты шарты ынтымақтастықты дамытудағы тағы бір маңызды қадам болды. Бұл құжаттан соң ҚР мен ӨР- нің арасындағы экономикалық кеңістік шеңберінде әріптестіктің тиімді жақтарын тереңдету тәсілдерін табуға, тиімді экономикалық жағдай туындатып, оны дамытуға, шаруашылық субъектілері арасында тікелей байланыстар орнатуға өте зор ықпалын көрсетті.",0
"«Мейірім шуағы» деп алғы сөзін ҚР Мемлекеттік сыйлығының лауреаты, халықаралық Шолохов сыйлығының иегері, белгілі жазушы Сәбит Досанов жазған екен. Әрі қарай парақтай көз жүгірткен едік. «Көрікті мінез, көрікті ой», «Аққу боп туған ару ол», «Сакура гүл – Құралай», «Сыр сұхбат, мақала, эссе» деп саралап бөлінген төрт тарау алдыңыздан шығады. Классик жазушымыз Ғабит Мүсіреповтің «Дүниеде адам баласының ұлы қасиеті екеу-ақ: ой ұлылығы, сұлулық ұлылығы» деген эпиграфпен берілген «Созвездие Дельфина» туындысы да осы кітапқа енгізіліпті.",0
"АҚШ мемлекеттік хатшысы Коллин Пауел (Colin Powell) бүгін Ресейдегі сапарын аяқтап, Болгарияға кетті. Ол Ресейдің Ехо Москвы радиосына берген сұхбатында,Президент Владимир Путинмен болған келіссөздері сәтті болды деп мәлімдеген. Ол Мәскеудегі сапары кезінде Ирақтың шетелдерге қарызы 100 миллиард мен 120 миллиард доллар арасында деп бағаланғанын айтқан. Коллин Пауел айтуынша, енді Ирақтың жаңа үкіметі қалыптасқанда олар барлық қарыздарын қайта қарап, сонда Ирақтың Мәскеуге берешегін де қарайтын болады. Ирақ Ресейге Сәует дәуірінен бері 16 миллиард доллар қарыз болған. АҚШ мемлекеттік хатшысы Ресей президентімен және сыртқы істер министрі Игорь Ивановпен кездесуінен кейін, Құрама Штаттар мен Ресей Ирақ санкцияларын алып тастау жөніндегі АҚШ тың БҰҰ на жасаған ұсынысы бойынша әлі бір мәмілеге келмегенін айтқан.",0
"«Еуразиялық банктің табысы - дағдарысқа қарсы менеджменттің ұтымдылығы мен команданың тиімді еңбегінің нәтижесі»,- деп атап өтті басқарма төрағасы Майкл Эгглтон мырза. Соңғы үш жылдың ішінде Банк оң серпінділікті даму бағытын ұстанған. Мемлекет тарапынан қолдауға жүгінбей-ақ, Банк әлемдік қаржы дағдарысының келеңсіз ықпалын жеңе білді: дағдарысқа дейінгі уақытпен салыстырғанда Банк активтері үш есеге жуық артты.",0
"mFortune казино, сондай-ақ Payforit казино төлемді ұсынады әлемдегі ең ірі ұялы казино сайт. Ол оның үстінен мақтана неге болып табылатын барлық тиісті Ұлыбритания лицензиялары бар 1.1 млн ойыншылар. Gamble телефон кредиттік опция ойыншыларды пайдалана отырып, осы ұялы казино payforit кезінде бастау аз-ақ £ 3 олардың ұялы телефон арқылы депозиттерді жасай аласыз.",0
"Баяғы өткен заманда Ұшар хан деген хан болыпты. Сол хан жас кезінде ай десе аузы, күн десе көзі бар, асқан тамаша бір сұлу қызға ғашық болады. Қызды іздеп, жер бетінен еш таба алмайды. Хан қызды іздеп таба алмаған соң, бір өнерпаздан оқып, аспанға ұшу өнерін үйренеді. Сол өнері бойынша аспанға ұшып,...",0
Бүгiнде жанама салықтардың iшiнде қосымша құн салығы басты орын алады. Қазақстан Республикасында қосымша құн салығы 1991 жылдың желтоқсан айынан берi қолданылады және Қазақстан Республикасының салық жүйесiне енгiзiлген жаңа элементтерiнiң бiрi болып табылады. Бұған Совет үкiметiнен кейiнгi қоғамда болып жатқан процестердiң таңбасы қойылды. Дәл осы кезде Қазақстанның экономикалық дамуы нарықтық жолға енген егемендi мемлекет мәртебесiн алды. Сол себептен бiрiншi заң актiлер болып «Бюджет жүйесi туралы» және «Салық жүйесi туралы» ҚР -ның заңдары қабылданды. Олар iс-әрекет жасап жүрген қаржы жүйесiн реформалаумен қатар дүниежүзiлiқ салық салу тәжiрибесiнiң прогрессивтi тенденцияларын ескере отырып жаңа қаржы жүйесiн құрды.,0
"Қаламгердің «Қыран қалғымай-ды» (1971) повестер жинағы мен «Тау жолы» (1978), «Екінші өмір» (1981) романдары, «Жер тағдыры», «Сексен бестің көктемі», «Адаспаңдар, адамдар», «Тотем под чадрой», «Тензор стенного кургана», «Сыңсып ұшқан сыңар аққу» шығармалары жазушыны өмірдің өзекті мәселелерін көтерген, өткір көркем сөз шебері ретінде танытты. Осы аралықта әдеби-зерттеу мәселелеріне қайта оралып, «Қазына» (1984), «Жүректің отын сөндірме» (1988) монографияларын жариялады. Досанов соңғы жылдары «Жиырмасыншы ғасыр» (1998), «Аптаның екінші күні» (2003), «Қылбұрау» (2003), «Ұйық» (2005), «Тұйық» (2007) романдары мен «Дүние жалған» (2007), «Жусан иісі» (2007) повестер мен әңгімелер жинақтарын жарыққа шығарды.",0
"«4 желтоқсан күні көлік ішінен адамның мәйіті табылды. Мәйіт көлікте бірнеше күн тұрып қалған. Куәгерлердің айтуынша, марқұм жігіт көліктің алдыңғы орнында қолын басына қойған күйі отырған. Сырттай қарағанда біреуді күтіп отырғанған ұқсайды. Адамдар ол жерден өтіп, қоқыс төгіп, темекі шегіп, әрі-бері жүрген. Алайда соларың біреуі ғана көлікте адам өліп жатқанын байқаған. Марқұмның кім екенін білетін жандар болса, хабарласуын сұраймыз», – делінген Instagram желісіндегі парақшада.",0
"Көбінесе «дарынды оқушы – бұл жақсы оқитын оқушы» деген пікір қалыптасқан. Белгілі ағылшын психологі П.Торранстың зерттеулері бұл пікірдің мұғалімдер арасында жиі кездесетінін анықтады. Оларға оқуда қиыншылық туғызбайтын, тәртіпті, ұйымшыл, білімді, тұрақты, ұғымтал, өз ойын нақты және түсінікті жеткізе алатын оқушылар көбірек ұнайды. Ал қисынсыз сұрақ қоятын, өз жұмысымен ғана айналысатын, тәуелсіз, көбіне түсініспеушілік туғызатын, қияли, әр нәрсеге көзқарасы бөлек оқушылар ұнамайды. П.Торранстың зерттеулері нақ осы қасиеттер оқушының шығармашылық дарындылығын көрсететін және оның нашар оқитын оқушылардың арасында да аз емес екендігін айқындаған. Сондықтан мұғалімдер осы зерттеулердің нәтижесін есте ұстағаны жөн.",0
"Сондай-ақ өңір басшысы салынып бола келген Гагарин көшесі, 1/1 мекенжайындағы 9 қабатты тұрғын үйдің құрылысын көрді. Өткен жылдың маусымында басталған үй құрылысы осы жылы толықтай аяқталады деп күтілуде. Мемлекеттік-жеке меншік әріптестік аясында бой көтерген 126 пәтерлік көп қабатты тұрғын үйдің 12 пәтері сүрілген апатты үй иелеріне берілмек. Қалған пәтерлер еліміздегі «7-20-25» бағдарламасы бойынша қолданысқа тапсырылады. Құрылыс жұмысын «Караванный путь» ЖШС жүргізуде.",0
"«Жас-Ай» медициналық орталығы бүгінде қанатын кеңге жайған, мыңдаған адамды ауру азабынан айықтырған, еліміз бен алыс-жуықтағы шетелге танымал ауруханаға айналды. Бүгінде 5 қабаттан тұратын 60 төсектік аурухана салдырып, озық медициналық жабдықтармен жабдықталған ірі медициналық орталық ретінде қалыптасты. Бұл жетістікке Бас дәрігер, академик Жасан Зекейұлы өзінің адал қажырлы еңбегімен бірге, әсіресе, өзінің отанға деген сүйіспеншілігі мен халықтың сенімінің арқасында жетті. Еліміз бойынша медициналық кластер жүйесі негізінде алғашқылардың бірі болып қызмет түрін көрсететін «Жас-Ай» медициналық орталығы 10 жыл ішінде жалпы саны 50 мыңнан астам науқасқа ем-дом жасалып, 7 мың адамға тегін ем көрсетті. Көптеген инсульттан салданған адамдарды орнынан тұрғызып, мешел(ДЦП) балаларды ауруынан айықтырды. Одан бөлек 680-ге жуық отбасыға бала сүю бақытын сыйлап, ұлтымыздың демографиясына зор үлес қосып келеді.",0
"Мемлекет сіздердің бизнестеріңізді дамытып, аяққа нық тұруларыңызға барлық жағдайды жасады. Бүгінгідей сын сағаттарда сіздерге үлкен жауапкершілік артылады. Жекешелендірудің жаңа легіне белсенді қатысыңыздар, қаржыны заңдастырып, ашық жұмыс істеңіздер. Қуатты ел болу – бәсекеге қабілетті болу деген сөз. «Қазақстанда жасалған» әрбір бұйымда төрт қасиет – сапалы, ыңғайлы, әдемі және арзан болуы керек. Сонда ғана ісіміз өнімді, затымыз өтімді болады. Өзімізді өзіміз қамшылауымыз керек, бізді сырттан келіп ешкім жарылқамайды.",0
"Әлшекей өнер мектебінің директоры Қалдыбай Қошқарбаев бастап, өнерлі жастар қостап музыкалық шеруді бастады. Одан кейін алаңға беттеген аудандық балалар мен мәдени-тәрбиелік жұмыстар орталығының робот бейнесі көпшілікті тәнті етті. Осылай №3 мектеп-интернат, №51 М.Қаратаев атындағы орта мектеп, №56, №110 мектеп лицейі, №125, №163, №169 білім ошағы мен «Түгіскен», Бесарық балалар өнер мектебі шеру салтанатына сән берді. Сондай-ақ, Жамбыл Сырымов бастаған алғашқы әскери даярлық пәнінің ұстаздары да қатарласа сап түзеп, «Мен қазақпын» әнін әуелетті. Шеру соңында патриоттық әндер айтылып, би биленді.",0
"«Жақында Google ағылшын тілінен қазақшаға және керісінше аударуға мүмкіндік беретін парақшаны сынақ ретінде іске қосқандығын хабарлады. Енді қазақтілді қолданушылардың «Google-аудармашы» қазіргі кезде ұсынып отырған аудармаларға баға беру үшін белсенді жұмыс жасағаны қажет етіліп отыр. Егер бәріміз ондағы сөздерді (аудармаларды) сараптауға бір кісідей ат салысатын болсақ, қазақ тілінің де Google-аудармашыда пайда болу уақыты жақындай түседі»,-деп мәлімдеді Кенжеханұлы.",0
"КЕУДЕ ШЕҢБЕРІ орта есеппен құрайды 32-35 см. өмірінің бірінші жылында-ақ ол көбейеді, ай сайын 1,2—1,3 см құрай отырып, жылы 47-48 см 5 жылға кеуде шеңбері ұлғаяды ден 55 см дейін, 10 — ден 65 см кеуде Шеңбері анықталады, сондай-ақ мынадай формулалар бойынша ұсынылған. И. М. Воронцовым, А. В. Мазуриным (1985).",0
"Сосын ол: «Өрт, өрт, қашыңдар!» деп айқай салды. Барлығымыз үстіміздегі кимімізбен далаға атып шықтық. Мен екі баламды құшақтап далаға шығарып, үйге кіріп құжаттарды іздедім. Мәншүк бес баласын өзі көтеріп шықты. Қуаныш деген көршіміз де үш қызын өзі үйден шығарды. Сол көшенің бойындағы бір көршіміз балалардың барлығын үйіне кіргізген соң, біз өрт сөндіруге кеттік.",0
"Сонымен қатар, конференцияға қатысушыларды Оңтүстік Қазақстан облысының Әкімі Жансейіт Түймебаев қабылдады. Кездесу барысында оған Қазақстан СІМ жүйесіндегі қызмет еткен жылдары ішінде еліміздің сыртқы саясатының мақсаттары мен міндеттерін іске асыруға қосқан үлесі үшін «Нәзір Төреқұлов» медалі тапсырылды. Оған қоса, отандық дипломатияның мұрасын зерттеуге және дәріпттеуге қосқан үлесі үшін Н. Төреқұлов атындағы халықаралық қайырымдылық қорының президенті Әбдіжапар Сапарбаев және Қожа Ахмет Яссауи атындағы Халықаралық қазақ-түрік университетінің ректоры Уәлихан Әбдібеков «Қазақстан Республикасы дипломатиялық қызметіне 25 жыл» медалімен марапатталды.",0
"Сапаны арттырудың маңызын Жапония тәжірибесінен байқауға болады. Екінші дүниежүзілік соғыстан кейін жапон өнеркәсіпшілері өнім сапасы мен өндіріс тиімділігін көтеру жолдарына белсенді іс-әрекеттер жүргізді. Жапон басқармашыларының тобы бүкіл әлем бойынша тәжірибелерді оқып үйренді. Олар АҚШ пен Еуропаның ірі өнеркәсіптік фирмаларының жетекшілерімен кездесті. Барлық ұтымдылық ұлттық негізге ауысты. Олар Жапон басшыларының назарын сапаны сандық бақылау мен сапаны кешенді басқару сияқты түсініктерге аударды. Әртүрлі мемлекеттердің тәжірибелерін зерттей отырып, жапон басшылары өркендеп келе жатқан фирмалар өздерінің жұмыскерлері мен өнім сапасына жоғары талаптар қоятынына көңіл аударды.",0
"- Балалар, сендер 1 - сыныптан бері қарай айтылып келе жатқан жалпы өрнек, оның ішінде санды және әріпті өрнек не екендігін ажырата білесіңдер. Сол сияқты мұнда өрнектің нақты түрлері болып табылатын қосынды, айырма, көбейтінді және бөлінді ұғымдарын да білетін болдыңдар. Егер өрнекте бірнеше арифметикалық амал болса, онда өрнектің аталу жағдайына, яғни өрнектің нақты атының ең соңғы орындалатын амалға байланысты болады.",0
"Астана қаласы Статистика департаментінің хабарлауынша, елорда халқының саны ағымдағы есеп бойынша 2015 жылғы 1 тамыздағы жағдай бойынша 866 039, соның ішінде ""Алматы"" ауданы бойынша - 381 635 (44,1%), ""Есіл"" ауданы бойынша - 133 402 (15,4%), ""Сарыарқа"" ауданы бойынша - 351 002 (40,5%) адамды құрады, деп хабарлады Астана қаласы әкімдігінің ресми сайты.",0
"Чжан Чуньцяо – Қытайдың саясат және мемлекет қайраткері, жазушы, Қытай Жазушылар одағының мүшесі. 1917 жылдың ақпанында Қытай Республикасының Шаньдун провинциясында туған. 1967-1976 жылдары Шанхай мэрі, 1971-1976 жылдары Шанхай қалалық комитетінің хатшысы болған. 1983 жылы Қытай коммунистік партиясына кіреді. «Төртеудің бандасына» қатысушы. 1976 жылы «Төртеудің бандасы» және оның қатысушылары тұтқындалады. 1981 жылы Чжан Чуньцяоны өлім жазасына кеседі. 1983 жылы бұл үкім өмір бойы бас бостандығына айырумен алмастырылады. 1997 жылы 18 жыл бас бостандығынан айыру және 10 жылға саяси құқықтарынан айыруға шешім қабылданады. 1998 жылы денсаулық жағдайына байланысты босатылады. 2005 жылы 21 сәуірде Шанхай ауруханаларының бірінде қатерлі ісік ауруынан көз жұмады.",0
"«Қазақстан Республикасындағы жергiлiктi мемлекеттiк басқару және өзiн-өзi басқару туралы» Қазақстан Республикасы Заңының 1 бабы 9 тармағына сәйкес жергiлiктi өзiн-өзi басқару - халық тiкелей жүзеге асыратын, сондай-ақ мәслихаттар және басқа да жергiлiктi өзiн-өзi басқару органдары арқылы жүзеге асырылатын осы Заңда, өзге де нормативтiк құқықтық актiлерде айқындалған тәртiппен жергiлiктi маңызы бар мәселелердi өзiнiң жауапкершiлiгiмен дербес шешуге бағытталған қызмет; жүктелген органдар.",0
"Футбол әлемінің бас жұлдызы Криштиану Роналду 2017 жылғы France Football журналының таңдауы бойынша алтын доп иегері атанды. «Реал Мадрид» командасының жұлдызды шабуылшысы сайлау барысында футбол аламанындағы бас қарсыласы Лионель Месси мен әлемнің ең қымбат ойыншысы Неймарды басып озды. Ал, үздік ондыққа: Харри Кейн (10), Роберт Левандовский (9), Н’Голо Канте (8),Килиан Мбаппе (7), …",0
"Ивао Хакамада 50 жыл бұрын кәсіби боксшы болған. Өз елінде табысқа жеткен. Сөйтіп жүргенде өмірі күрт өзгереді. Оны 1966 жылы 30 маусымда болған адам өліміне кінәлі деп тауып, өлім жазасын кеседі. Паста шығаратын өндіріс компаниясының басшысы өз үйінде өлі күйінде табылған. Қылмыскер оның әйелі мен баласын да өлтіріп кетеді. Кейіннен ғимаратты өртеп жіберген.",0
"ХХ ғасырдың алғашқы жиырма жылында Еуразия кеңістігінде түбегейлі өзгерістер орын алды. 1912 жылы Қытайдың абсолютті монархия жүйесі жойылып, республикалық Миньго өкіметі орнады. Ал Ресейде 1917 жылы Қазақ төңкерісі жеңіске жетіп большевиктер билігі құрылды. Сонымен екі елдің де мемлекеттік сипаттары өзгерді, қоғамдық даму жолдары әртүрлі бағыт алды. Алайда осы кезеңде орын алған тарихи оқиғалар екі ел қазақтарын тіпті де тығыз байланыстыра түсті. 1916 жылы патшалық Ресей үкіметінің тылға әскер алу бұйрығына қарсы көтерілістің жанышталуына байланысты Қытай шекарасынан ары асқан 250 мыңдай қазақ босқындары негізінен сол жақтағы қазақтарды паналады. 1918 жылы олар кері қайтарылғанда, біраз адамдар сондағы қазақтардың арасында қалып қойды. Олардың көбі сауатты адамдар болғандықтан, қытай қазақтарының білім беру және мәдениет саласында оқу-ағарту істерімен шұғылданып, екі ел қазақтары арасындағы этномәдени байланыстарды жалғастырды және дамытты.",0
